split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,boundary_density,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7
Val,Urban,4159,1048576,6,1,background,0.32553673,0.00905206,0,341350,71048,238750,58888,0,210784,127756,0.00000000,0.32553673,0.06775665,0.22768974,0.05615997,0.00000000,0.20101929,0.12183762
Val,Urban,4160,1048576,4,1,background,0.79116344,0.00314829,0,829595,178869,34025,0,0,6087,0,0.00000000,0.79116344,0.17058277,0.03244877,0.00000000,0.00000000,0.00580502,0.00000000
Val,Urban,4161,1048576,6,7,agriculture,0.40068817,0.01173927,0,129916,62206,5949,72246,0,358107,420152,0.00000000,0.12389755,0.05932426,0.00567341,0.06889915,0.00000000,0.34151745,0.40068817
Val,Urban,4162,1048576,6,1,background,0.38935280,0.01416111,0,408266,214246,167740,0,87892,92989,77443,0.00000000,0.38935280,0.20432091,0.15996933,0.00000000,0.08382034,0.08868122,0.07385540
Val,Urban,4163,1048576,5,1,background,0.48048973,0.01880050,0,503830,284014,52171,0,31740,176821,0,0.00000000,0.48048973,0.27085686,0.04975414,0.00000000,0.03026962,0.16862965,0.00000000
Val,Urban,4166,1048576,4,1,background,0.50794983,0.01246573,0,532624,438817,10657,0,0,66478,0,0.00000000,0.50794983,0.41848850,0.01016331,0.00000000,0.00000000,0.06339836,0.00000000
Val,Urban,4167,1048576,4,2,building,0.59864044,0.00626795,0,252181,627720,137234,0,0,31441,0,0.00000000,0.24049854,0.59864044,0.13087654,0.00000000,0.00000000,0.02998447,0.00000000
Val,Urban,4168,1048576,4,7,agriculture,0.41739655,0.00434919,0,358338,0,169420,0,0,83146,437672,0.00000000,0.34173775,0.00000000,0.16157150,0.00000000,0.00000000,0.07929420,0.41739655
Val,Urban,4169,1048576,6,7,agriculture,0.56906033,0.00658392,0,32845,0,152020,161366,9280,96362,596703,0.00000000,0.03132343,0.00000000,0.14497757,0.15389061,0.00885010,0.09189796,0.56906033
Val,Urban,4170,1048576,5,6,forest,0.68559837,0.00387857,0,90546,0,0,44014,11990,718902,183124,0.00000000,0.08635139,0.00000000,0.00000000,0.04197502,0.01143456,0.68559837,0.17464066
Val,Urban,4171,1048576,5,2,building,0.60371113,0.00501789,0,283557,633037,71536,46779,0,13667,0,0.00000000,0.27042103,0.60371113,0.06822205,0.04461193,0.00000000,0.01303387,0.00000000
Val,Urban,4174,1048576,7,7,agriculture,0.72466564,0.00809315,0,77269,22528,23850,136313,5535,23214,759867,0.00000000,0.07368946,0.02148438,0.02274513,0.12999821,0.00527859,0.02213860,0.72466564
Val,Urban,4175,1048576,5,1,background,0.44838905,0.01494055,0,470170,430731,101918,0,0,20892,24865,0.00000000,0.44838905,0.41077709,0.09719658,0.00000000,0.00000000,0.01992416,0.02371311
Val,Urban,4176,1048576,5,7,agriculture,0.77171135,0.00447520,0,105009,0,0,85429,30976,17964,809198,0.00000000,0.10014439,0.00000000,0.00000000,0.08147144,0.02954102,0.01713181,0.77171135
Val,Urban,4177,1048576,7,7,agriculture,0.50445080,0.01418832,0,137017,191035,21134,126911,34410,9114,528955,0.00000000,0.13066959,0.18218517,0.02015495,0.12103176,0.03281593,0.00869179,0.50445080
Val,Urban,4178,1048576,4,2,building,0.44302750,0.01041619,0,457975,464548,41022,0,0,85031,0,0.00000000,0.43675900,0.44302750,0.03912163,0.00000000,0.00000000,0.08109188,0.00000000
Val,Urban,4179,1048576,7,7,agriculture,0.45662498,0.00977756,0,63863,62909,24838,281148,16852,120160,478806,0.00000000,0.06090450,0.05999470,0.02368736,0.26812363,0.01607132,0.11459351,0.45662498
Val,Urban,4181,1048576,6,1,background,0.33525276,0.01129013,0,351538,197049,157226,35030,191641,116092,0,0.00000000,0.33525276,0.18792057,0.14994240,0.03340721,0.18276310,0.11071396,0.00000000
Val,Urban,4182,1048576,5,7,agriculture,0.54550743,0.00592906,0,203807,89659,118464,64640,0,0,572006,0.00000000,0.19436550,0.08550549,0.11297607,0.06164551,0.00000000,0.00000000,0.54550743
Val,Urban,4183,1048576,5,1,background,0.39480495,0.00950120,0,413983,317158,128982,0,151723,36730,0,0.00000000,0.39480495,0.30246544,0.12300682,0.00000000,0.14469433,0.03502846,0.00000000
Val,Urban,4184,1048576,4,1,background,0.71682072,0.00804208,0,751641,247000,42126,0,0,7809,0,0.00000000,0.71682072,0.23555756,0.04017448,0.00000000,0.00000000,0.00744724,0.00000000
Val,Urban,4185,1048576,8,6,forest,0.29446888,0.01167770,59033,157799,60385,25072,181610,8527,308773,247377,0.05629826,0.15048885,0.05758762,0.02391052,0.17319679,0.00813198,0.29446888,0.23591709
Val,Urban,4186,1048576,5,1,background,0.62904358,0.01118608,0,659600,302942,13524,13116,0,59394,0,0.00000000,0.62904358,0.28890800,0.01289749,0.01250839,0.00000000,0.05664253,0.00000000
Val,Urban,4188,1048576,6,7,agriculture,0.67756653,0.01453484,0,168429,2049,67146,96245,4227,0,710480,0.00000000,0.16062641,0.00195408,0.06403542,0.09178638,0.00403118,0.00000000,0.67756653
Val,Urban,4189,1048576,7,7,agriculture,0.41290092,0.00809125,0,258994,12573,126684,91692,108119,17556,432958,0.00000000,0.24699593,0.01199055,0.12081528,0.08744431,0.10311031,0.01674271,0.41290092
Val,Urban,4190,1048576,7,1,background,0.29637623,0.01482074,0,310773,131514,42637,8103,91709,188913,274927,0.00000000,0.29637623,0.12542152,0.04066181,0.00772762,0.08746052,0.18016148,0.26219082
Val,Rural,2522,1048576,6,7,agriculture,0.50850105,0.01304183,0,201102,114777,80990,78168,40337,0,533202,0.00000000,0.19178581,0.10945988,0.07723808,0.07454681,0.03846836,0.00000000,0.50850105
Val,Rural,2523,1048576,4,1,background,0.63157558,0.00357071,0,662255,2896,0,89086,0,294339,0,0.00000000,0.63157558,0.00276184,0.00000000,0.08495903,0.00000000,0.28070354,0.00000000
Val,Rural,2524,1048576,4,4,water,0.69738865,0.00229678,0,150059,0,2114,731265,0,0,165138,0.00000000,0.14310741,0.00000000,0.00201607,0.69738865,0.00000000,0.00000000,0.15748787
Val,Rural,2525,1048576,4,1,background,0.92238426,0.00208916,0,967190,0,15906,58308,0,7172,0,0.00000000,0.92238426,0.00000000,0.01516914,0.05560684,0.00000000,0.00683975,0.00000000
Val,Rural,2526,1048576,3,1,background,0.79828835,0.00149682,0,837066,0,412,0,0,0,211098,0.00000000,0.79828835,0.00000000,0.00039291,0.00000000,0.00000000,0.00000000,0.20131874
Val,Rural,2527,1048576,3,1,background,0.81595802,0.00166245,0,855594,0,0,143634,0,0,49348,0.00000000,0.81595802,0.00000000,0.00000000,0.13698006,0.00000000,0.00000000,0.04706192
Val,Rural,2528,1048576,2,7,agriculture,0.97558308,0.00073552,0,25603,0,0,0,0,0,1022973,0.00000000,0.02441692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97558308
Val,Rural,2529,1048576,4,1,background,0.82384300,0.00530523,0,863862,25683,14628,0,0,144403,0,0.00000000,0.82384300,0.02449322,0.01395035,0.00000000,0.00000000,0.13771343,0.00000000
Val,Rural,2530,1048576,4,7,agriculture,0.60441971,0.00503173,0,358222,54973,1601,0,0,0,633780,0.00000000,0.34162712,0.05242634,0.00152683,0.00000000,0.00000000,0.00000000,0.60441971
Val,Rural,2531,1048576,2,1,background,0.82487774,0.00182425,0,864947,0,0,0,0,183629,0,0.00000000,0.82487774,0.00000000,0.00000000,0.00000000,0.00000000,0.17512226,0.00000000
Val,Rural,2532,1048576,5,1,background,0.62660217,0.00770845,0,657040,22876,115273,33075,0,220312,0,0.00000000,0.62660217,0.02181625,0.10993290,0.03154278,0.00000000,0.21010590,0.00000000
Val,Rural,2533,1048576,4,7,agriculture,0.75210857,0.00323946,0,149895,0,4310,105728,0,0,788643,0.00000000,0.14295101,0.00000000,0.00411034,0.10083008,0.00000000,0.00000000,0.75210857
Val,Rural,2534,1048576,7,7,agriculture,0.79490185,0.00593097,0,36129,12653,17949,75177,55676,17477,833515,0.00000000,0.03445530,0.01206684,0.01711750,0.07169437,0.05309677,0.01666737,0.79490185
Val,Rural,2536,1048576,5,1,background,0.63736057,0.00694667,0,668321,0,28745,182269,56396,112845,0,0.00000000,0.63736057,0.00000000,0.02741337,0.17382526,0.05378342,0.10761738,0.00000000
Val,Rural,2537,1048576,7,7,agriculture,0.67302608,0.00903678,0,147786,113594,10376,23912,44033,3156,705719,0.00000000,0.14093971,0.10833168,0.00989532,0.02280426,0.04199314,0.00300980,0.67302608
Val,Rural,2538,1048576,3,1,background,0.85020828,0.00096415,0,891508,0,0,23846,0,0,133222,0.00000000,0.85020828,0.00000000,0.00000000,0.02274132,0.00000000,0.00000000,0.12705040
Val,Rural,2539,1048576,4,1,background,0.64410114,0.00390005,0,675389,0,108318,12102,0,252767,0,0.00000000,0.64410114,0.00000000,0.10330009,0.01154137,0.00000000,0.24105740,0.00000000
Val,Rural,2540,1048576,4,1,background,0.88923168,0.00224333,0,932427,0,12144,102628,0,1377,0,0.00000000,0.88923168,0.00000000,0.01158142,0.09787369,0.00000000,0.00131321,0.00000000
Val,Rural,2541,1048576,2,4,water,0.98882198,0.00019904,0,11721,0,0,1036855,0,0,0,0.00000000,0.01117802,0.00000000,0.00000000,0.98882198,0.00000000,0.00000000,0.00000000
Val,Rural,2542,1048576,3,1,background,0.77928734,0.00267958,0,817142,0,0,178851,0,52583,0,0.00000000,0.77928734,0.00000000,0.00000000,0.17056561,0.00000000,0.05014706,0.00000000
Val,Rural,2543,1048576,4,7,agriculture,0.71378708,0.00383895,0,214667,0,11580,73869,0,0,748460,0.00000000,0.20472240,0.00000000,0.01104355,0.07044697,0.00000000,0.00000000,0.71378708
Val,Rural,2544,1048576,6,7,agriculture,0.35413933,0.00602643,0,60212,0,13768,366865,167617,68772,371342,0.00000000,0.05742264,0.00000000,0.01313019,0.34986973,0.15985203,0.06558609,0.35413933
Val,Rural,2545,1048576,4,7,agriculture,0.63129902,0.00379217,0,366339,9098,0,11174,0,0,661965,0.00000000,0.34936810,0.00867653,0.00000000,0.01065636,0.00000000,0.00000000,0.63129902
Val,Rural,2547,1048576,4,1,background,0.92244625,0.00106248,0,967255,0,0,46994,19880,14447,0,0.00000000,0.92244625,0.00000000,0.00000000,0.04481697,0.01895905,0.01377773,0.00000000
Val,Rural,2548,1048576,4,4,water,0.43658066,0.00262087,606,393588,0,0,457788,0,0,196594,0.00057793,0.37535477,0.00000000,0.00000000,0.43658066,0.00000000,0.00000000,0.18748665
Val,Rural,2549,1048576,4,1,background,0.49715042,0.00347715,0,521300,0,0,27675,0,356471,143130,0.00000000,0.49715042,0.00000000,0.00000000,0.02639294,0.00000000,0.33995724,0.13649940
Val,Rural,2550,1048576,7,7,agriculture,0.60942554,0.01129777,0,120727,82412,29030,63688,95645,18045,639029,0.00000000,0.11513424,0.07859421,0.02768517,0.06073761,0.09121418,0.01720905,0.60942554
Val,Rural,2551,1048576,4,6,forest,0.68888664,0.00523220,0,295219,0,17073,13934,0,722350,0,0.00000000,0.28154278,0.00000000,0.01628208,0.01328850,0.00000000,0.68888664,0.00000000
Val,Rural,2552,1048576,4,1,background,0.61459064,0.00476205,0,644445,0,0,32334,0,331009,40788,0.00000000,0.61459064,0.00000000,0.00000000,0.03083611,0.00000000,0.31567478,0.03889847
Val,Rural,2553,1048576,4,7,agriculture,0.60388279,0.00529950,0,164205,0,13781,237373,0,0,633217,0.00000000,0.15659809,0.00000000,0.01314259,0.22637653,0.00000000,0.00000000,0.60388279
Val,Rural,2554,1048576,2,7,agriculture,0.89266014,0.00261705,0,112554,0,0,0,0,0,936022,0.00000000,0.10733986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89266014
Val,Rural,2555,1048576,5,1,background,0.59115314,0.00506085,0,619869,0,6139,49208,0,16554,356806,0.00000000,0.59115314,0.00000000,0.00585461,0.04692841,0.00000000,0.01578712,0.34027672
Val,Rural,2556,1048576,3,1,background,0.66582870,0.00685121,0,698172,127160,0,0,0,0,223244,0.00000000,0.66582870,0.12126923,0.00000000,0.00000000,0.00000000,0.00000000,0.21290207
Val,Rural,2557,1048576,4,1,background,0.84991837,0.00621258,0,891204,92840,25612,0,0,38920,0,0.00000000,0.84991837,0.08853912,0.02442551,0.00000000,0.00000000,0.03711700,0.00000000
Val,Rural,2558,1048576,4,4,water,0.42502117,0.00354445,0,34997,0,0,445667,189272,0,378640,0.00000000,0.03337574,0.00000000,0.00000000,0.42502117,0.18050385,0.00000000,0.36109924
Val,Rural,2559,1048576,6,1,background,0.55106544,0.00730847,0,577834,10394,30228,79163,0,57291,293666,0.00000000,0.55106544,0.00991249,0.02882767,0.07549572,0.00000000,0.05463696,0.28006172
Val,Rural,2560,1048576,5,1,background,0.44212341,0.00914895,0,463600,133348,134117,0,168705,148806,0,0.00000000,0.44212341,0.12717056,0.12790394,0.00000000,0.16088963,0.14191246,0.00000000
Val,Rural,2561,1048576,6,7,agriculture,0.74319077,0.00367333,0,44557,0,25826,102085,64837,31979,779292,0.00000000,0.04249287,0.00000000,0.02462959,0.09735584,0.06183338,0.03049755,0.74319077
Val,Rural,2562,1048576,3,1,background,0.93977451,0.00048828,0,985425,0,0,5529,0,0,57622,0.00000000,0.93977451,0.00000000,0.00000000,0.00527287,0.00000000,0.00000000,0.05495262
Val,Rural,2564,1048576,5,7,agriculture,0.66595078,0.00412104,0,314101,14723,10681,10771,0,0,698300,0.00000000,0.29955006,0.01404095,0.01018620,0.01027203,0.00000000,0.00000000,0.66595078
Val,Rural,2565,1048576,4,1,background,0.54192162,0.00227865,0,568246,0,0,123,111976,0,368231,0.00000000,0.54192162,0.00000000,0.00000000,0.00011730,0.10678864,0.00000000,0.35117245
Val,Rural,2566,1048576,3,7,agriculture,0.60902405,0.00205718,0,309771,0,0,0,0,100197,638608,0.00000000,0.29542065,0.00000000,0.00000000,0.00000000,0.00000000,0.09555531,0.60902405
Val,Rural,2568,1048576,5,7,agriculture,0.73455906,0.00413870,0,13127,0,11096,154383,99729,0,770241,0.00000000,0.01251888,0.00000000,0.01058197,0.14723110,0.09510899,0.00000000,0.73455906
Val,Rural,2569,1048576,5,2,building,0.50964451,0.01284709,0,417044,534401,73497,0,18148,5486,0,0.00000000,0.39772415,0.50964451,0.07009220,0.00000000,0.01730728,0.00523186,0.00000000
Val,Rural,2570,1048576,2,4,water,0.66285324,0.00133740,0,353524,0,0,695052,0,0,0,0.00000000,0.33714676,0.00000000,0.00000000,0.66285324,0.00000000,0.00000000,0.00000000
Val,Rural,2572,1048576,5,1,background,0.52118397,0.00611903,0,546501,0,19640,54790,0,373676,53969,0.00000000,0.52118397,0.00000000,0.01873016,0.05225182,0.00000000,0.35636520,0.05146885
Val,Rural,2574,1048576,4,1,background,0.49958515,0.00551667,0,523853,0,19315,315802,0,0,189606,0.00000000,0.49958515,0.00000000,0.01842022,0.30117226,0.00000000,0.00000000,0.18082237
Val,Rural,2575,1048576,7,7,agriculture,0.74807358,0.00649371,0,84243,53722,13682,41612,59535,11370,784412,0.00000000,0.08034039,0.05123329,0.01304817,0.03968430,0.05677700,0.01084328,0.74807358
Val,Rural,2576,1048576,6,4,water,0.38972855,0.01112785,0,210313,3202,49456,408660,93431,0,283514,0.00000000,0.20057011,0.00305367,0.04716492,0.38972855,0.08910275,0.00000000,0.27038002
Val,Rural,2578,1048576,3,1,background,0.91360569,0.00205336,0,957985,0,0,18441,0,72150,0,0.00000000,0.91360569,0.00000000,0.00000000,0.01758671,0.00000000,0.06880760,0.00000000
Val,Rural,2579,1048576,5,1,background,0.50081158,0.00773900,0,525139,114871,5595,0,0,96204,306767,0.00000000,0.50081158,0.10954952,0.00533581,0.00000000,0.00000000,0.09174728,0.29255581
Val,Rural,2580,1048576,5,1,background,0.67136669,0.00513244,0,703979,0,7502,34572,0,226306,76217,0.00000000,0.67136669,0.00000000,0.00715446,0.03297043,0.00000000,0.21582222,0.07268620
Val,Rural,2581,1048576,4,1,background,0.62092400,0.00471480,0,651086,0,14411,75006,0,308073,0,0.00000000,0.62092400,0.00000000,0.01374340,0.07153130,0.00000000,0.29380131,0.00000000
Val,Rural,2582,1048576,5,7,agriculture,0.52904701,0.00781680,27934,168609,0,0,226147,71140,0,554746,0.02663994,0.16079807,0.00000000,0.00000000,0.21567059,0.06784439,0.00000000,0.52904701
Val,Rural,2583,1048576,5,1,background,0.75048542,0.00427521,0,786941,0,66405,2736,101224,0,91270,0.00000000,0.75048542,0.00000000,0.06332874,0.00260925,0.09653473,0.00000000,0.08704185
Val,Rural,2584,1048576,3,7,agriculture,0.59413719,0.00412151,0,365853,0,0,59725,0,0,622998,0.00000000,0.34890461,0.00000000,0.00000000,0.05695820,0.00000000,0.00000000,0.59413719
Val,Rural,2585,1048576,7,7,agriculture,0.59138393,0.00861819,0,59925,62508,122004,10349,165476,8203,620111,0.00000000,0.05714893,0.05961227,0.11635208,0.00986958,0.15781021,0.00782299,0.59138393
Val,Rural,2586,1048576,7,7,agriculture,0.48810005,0.01152831,0,153206,58262,30619,111724,154945,28010,511810,0.00000000,0.14610863,0.05556297,0.02920055,0.10654831,0.14776707,0.02671242,0.48810005
Val,Rural,2587,1048576,3,7,agriculture,0.64164639,0.00399264,0,297445,0,0,78316,0,0,672815,0.00000000,0.28366566,0.00000000,0.00000000,0.07468796,0.00000000,0.00000000,0.64164639
Val,Rural,2588,1048576,6,1,background,0.66090584,0.00953938,0,693010,140257,32319,58952,0,35102,88936,0.00000000,0.66090584,0.13375950,0.03082180,0.05622101,0.00000000,0.03347588,0.08481598
Val,Rural,2589,1048576,4,1,background,0.58694744,0.00336928,0,615459,37594,0,0,0,5684,389839,0.00000000,0.58694744,0.03585243,0.00000000,0.00000000,0.00000000,0.00542068,0.37177944
Val,Rural,2590,1048576,5,1,background,0.60492611,0.00321941,125,634311,0,27421,336787,0,49932,0,0.00011921,0.60492611,0.00000000,0.02615070,0.32118511,0.00000000,0.04761887,0.00000000
Val,Rural,2591,1048576,6,7,agriculture,0.62542915,0.00778291,0,254166,60572,24611,4830,0,48587,655810,0.00000000,0.24239159,0.05776596,0.02347088,0.00460625,0.00000000,0.04633617,0.62542915
Val,Rural,2592,1048576,5,1,background,0.59633541,0.00908547,0,625303,336700,30252,26169,0,30152,0,0.00000000,0.59633541,0.32110214,0.02885056,0.02495670,0.00000000,0.02875519,0.00000000
Val,Rural,2593,1048576,4,7,agriculture,0.57923031,0.00494438,0,337672,95621,0,7916,0,0,607367,0.00000000,0.32202911,0.09119129,0.00000000,0.00754929,0.00000000,0.00000000,0.57923031
Val,Rural,2594,1048576,4,1,background,0.60557747,0.00906208,0,634994,239289,51149,0,0,123144,0,0.00000000,0.60557747,0.22820377,0.04877949,0.00000000,0.00000000,0.11743927,0.00000000
Val,Rural,2595,1048576,6,7,agriculture,0.64200878,0.00689846,0,95556,51751,10287,126023,91764,0,673195,0.00000000,0.09112930,0.04935360,0.00981045,0.12018490,0.08751297,0.00000000,0.64200878
Val,Rural,2596,1048576,3,4,water,0.49914169,0.00212400,0,514913,0,0,523388,0,10275,0,0.00000000,0.49105930,0.00000000,0.00000000,0.49914169,0.00000000,0.00979900,0.00000000
Val,Rural,2597,1048576,6,5,barren,0.44853878,0.00646125,0,40546,346,35922,202302,470327,0,299133,0.00000000,0.03866768,0.00032997,0.03425789,0.19293022,0.44853878,0.00000000,0.28527546
Val,Rural,2599,1048576,7,7,agriculture,0.63794327,0.00757814,0,77028,173068,48662,31906,48401,579,668932,0.00000000,0.07345963,0.16505051,0.04640770,0.03042793,0.04615879,0.00055218,0.63794327
Val,Rural,2600,1048576,6,7,agriculture,0.80062962,0.00516538,0,86055,48700,6604,31938,35758,0,839521,0.00000000,0.08206844,0.04644394,0.00629807,0.03045845,0.03410149,0.00000000,0.80062962
Val,Rural,2601,1048576,3,1,background,0.46079922,0.00236074,0,483183,0,0,403974,0,0,161419,0.00000000,0.46079922,0.00000000,0.00000000,0.38525963,0.00000000,0.00000000,0.15394115
Val,Rural,2602,1048576,5,1,background,0.83746529,0.00425755,0,878146,47533,12294,0,0,10581,100022,0.00000000,0.83746529,0.04533100,0.01172447,0.00000000,0.00000000,0.01009083,0.09538841
Val,Rural,2603,1048576,5,1,background,0.69307709,0.00570807,0,726744,19708,18642,0,0,59843,223639,0.00000000,0.69307709,0.01879501,0.01777840,0.00000000,0.00000000,0.05707073,0.21327877
Val,Rural,2604,1048576,7,7,agriculture,0.52509022,0.00855232,0,178009,57829,14552,135776,67499,44314,550597,0.00000000,0.16976261,0.05515003,0.01387787,0.12948608,0.06437206,0.04226112,0.52509022
Val,Rural,2605,1048576,3,1,background,0.77190495,0.00529568,0,809401,0,0,0,0,116112,123063,0.00000000,0.77190495,0.00000000,0.00000000,0.00000000,0.00000000,0.11073303,0.11736202
Val,Rural,2606,1048576,3,1,background,0.93463326,0.00130161,0,980034,0,0,45946,0,22596,0,0.00000000,0.93463326,0.00000000,0.00000000,0.04381752,0.00000000,0.02154922,0.00000000
Val,Rural,2607,1048576,5,1,background,0.81656551,0.00360794,0,856231,27688,9544,14427,0,140686,0,0.00000000,0.81656551,0.02640533,0.00910187,0.01375866,0.00000000,0.13416862,0.00000000
Val,Rural,2608,1048576,3,7,agriculture,0.56843472,0.00177509,0,311535,0,0,140994,0,0,596047,0.00000000,0.29710293,0.00000000,0.00000000,0.13446236,0.00000000,0.00000000,0.56843472
Val,Rural,2609,1048576,5,1,background,0.61380005,0.00854755,0,643616,64984,26435,63935,0,249606,0,0.00000000,0.61380005,0.06197357,0.02521038,0.06097317,0.00000000,0.23804283,0.00000000
Val,Rural,2610,1048576,4,1,background,0.69692612,0.00479594,0,730780,0,0,141703,0,6182,169911,0.00000000,0.69692612,0.00000000,0.00000000,0.13513851,0.00000000,0.00589561,0.16203976
