split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b,split_domain,brightness_mean,brightness_std,rg_gap,gb_gap,rb_gap,z_mean_r,z_mean_g,z_mean_b,z_std_r,z_std_g,z_std_b,z_brightness_mean,z_brightness_std,z_rg_gap,z_gb_gap,z_rb_gap,rgb_outlier_score
Train,Rural,466,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/466.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/466.png,True,1024,1024,1048576,1.0,80.644333,87.021568,82.872269,31.790354,26.425814,26.040081,24,25,9,255,255,255,Train-Rural,83.51272333333334,28.08541633333333,-6.377234999999999,4.149298999999999,-2.2279359999999997,0.4350158398039641,0.5149140834856203,0.6302665812398746,-0.4902812571499215,-0.6880569141155466,-0.43400743849006573,0.5316829597749629,-0.5451153202664888,0.02071588108935051,-0.22760143314600015,-0.1800702795918981,1.555077519069527
Val,Urban,3584,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3584.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3584.png,True,1024,1024,1048576,1.0,77.720917,82.574387,81.069427,35.981358,32.922119,31.870522,23,17,1,255,255,255,Val-Urban,80.45491033333333,33.591333,-4.8534700000000015,1.504959999999997,-3.3485100000000045,0.5867198847508694,0.45803041124438626,0.5962765440773031,0.15893665599209963,0.14385547169633917,0.1168759078752318,0.5498986190548304,0.14067839325051498,0.6283110280070129,-0.854406038151538,-0.014637968095563059,1.5544679574121472
Train,Rural,789,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/789.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/789.png,True,1024,1024,1048576,1.0,69.58461,77.069733,75.404709,30.596704,27.099174,25.92075,15,9,1,255,255,255,Train-Rural,74.019684,27.872209333333334,-7.4851230000000015,1.6650240000000025,-5.820098999999999,-0.24145933495312102,-0.2166676300374422,0.06179359308365624,-0.6076588845833638,-0.6044828946485913,-0.4476374890614129,-0.14441821328688034,-0.569447845867602,-0.19252979345178942,-0.6711327739801233,-0.7342537667307277,1.5542963414885242
Test,Urban,5623,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5623.png,,False,1024,1024,1048576,1.0,77.999489,83.179871,82.08419,34.213951,30.421024,30.326702,1,1,0,255,255,255,Test-Urban,81.08785,31.65389233333333,-5.180382000000009,1.095680999999999,-4.08470100000001,0.7510039030664701,0.6477180067322647,0.7321653100268681,0.21001560797770685,0.10922082852940088,0.17570453211839054,0.7239703885614676,0.1666902712039013,0.3545578316261859,-0.29482357574770274,0.20211595832845144,1.5530361151247876
Train,Urban,2476,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2476.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2476.png,True,1024,1024,1048576,1.0,77.917419,83.742203,81.70842,32.697933,29.524118,27.885107,30,14,1,255,255,255,Train-Urban,81.12268066666667,30.035719333333333,-5.824784000000008,2.0337829999999997,-3.7910010000000085,0.22649381570488394,0.3341186956779938,0.28066534625662914,-0.6095429884598603,-0.6501074975626829,-0.7207519261842746,0.2815368890281456,-0.6716542340157254,-0.4891977338574388,0.21383514589408129,-0.201182755393907,1.5528265723071546
Train,Urban,1780,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1780.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1780.png,True,1024,1024,1048576,1.0,78.924248,82.319458,81.149292,32.584782,29.177486,27.756767,35,16,0,255,255,255,Train-Urban,80.797666,29.839678333333328,-3.3952099999999916,1.1701659999999947,-2.225043999999997,0.2959971308869614,0.23044796885964955,0.24150562266699535,-0.623497530835469,-0.6944346672756899,-0.7379525085590504,0.25841769940366277,-0.697297831751429,0.4220238297785039,-0.10568664108243052,0.23253652267556427,1.5527263453352027
Val,Rural,2655,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2655.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2655.png,True,1024,1024,1048576,1.0,67.061455,73.79528,75.620102,38.56728,35.7537,33.899147,0,0,0,239,234,236,Val-Rural,72.15894566666667,36.073375666666664,-6.73382500000001,-1.8248219999999975,-8.558647000000008,0.14795104508724552,-0.09817552922695824,-0.17939098558484803,0.6641530599969087,0.7078650537589836,0.6837762361570888,-0.027428059019518936,0.7038362845407041,0.4723629231338171,0.21068044782187656,0.41242716879221336,1.5515083629235387
Val,Rural,2550,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2550.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2550.png,True,1024,1024,1048576,1.0,72.910072,78.04406,77.497879,28.939032,26.769951,25.166981,6,12,16,255,255,255,Val-Rural,76.15067033333334,26.95865466666667,-5.133988000000002,0.5461810000000042,-4.587806999999998,0.4841873285933917,0.21209261372388682,-0.037864032277261,-0.32505363050310143,-0.40696423334320614,-0.40178975240075854,0.25792580894212647,-0.38541270185132215,0.6652468100695422,0.6929625041358916,0.7430269050123649,1.5503151588145196
Test,Rural,4977,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4977.png,,False,1024,1024,1048576,1.0,74.702705,81.822723,78.513779,39.509361,35.202942,35.46394,1,1,0,255,255,255,Test-Rural,78.34640233333333,36.72541433333333,-7.120018000000002,3.3089439999999968,-3.811074000000005,0.12183209653690734,0.19533031200218115,0.16142998603557707,0.8105417332522807,0.5862247456062247,0.7904066727775074,0.16038532514408108,0.7366521217299078,-0.27678417604901473,0.18191186369903173,-0.13784185923596448,1.5496832832533107
Train,Urban,1993,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1993.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1993.png,True,1024,1024,1048576,1.0,81.56176,86.025421,82.653488,42.276642,37.6478,35.874557,20,23,13,250,249,251,Train-Urban,83.41355633333332,38.59966633333334,-4.463660999999988,3.3719329999999985,-1.0917279999999892,0.478069585924023,0.5004892466514461,0.34685520198449044,0.5717678319847025,0.3887458994361438,0.3500225233571832,0.4444931933911715,0.44857271798860254,0.021296957129892928,0.7089250749281513,0.5464282817370076,1.54929339140233
Train,Rural,603,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/603.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/603.png,True,1024,1024,1048576,1.0,82.574287,87.383179,84.543839,33.451736,29.107122,26.596575,13,2,2,254,255,255,Train-Rural,84.83376833333334,29.71847766666667,-4.808892,2.839339999999993,-1.9695520000000073,0.5530627356822001,0.5414969192147884,0.7575159629404957,-0.32690918206876163,-0.35526659840195773,-0.3704443965089263,0.6257687465083317,-0.35874007601314767,0.32258968146165706,-0.4614756506572381,-0.14020790526732677,1.5492591323190301
Train,Rural,7,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/7.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/7.png,True,1024,1024,1048576,1.0,75.896881,81.630066,79.675407,31.450005,26.8766,23.576609,11,16,1,255,255,255,Train-Rural,79.06745133333334,27.301071333333336,-5.733185000000006,1.9546589999999924,-3.7785260000000136,0.14463484008535646,0.11857267794352488,0.386903328200989,-0.5237494916569752,-0.6321076478398088,-0.7153865264143942,0.21508745139802182,-0.6346297114103316,0.14468227181496476,-0.6194226372591536,-0.41928864839158947,1.549116589959682
Test,Rural,4706,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4706.png,,False,1024,1024,1048576,1.0,76.804459,84.900604,81.026215,36.405582,33.257446,32.151901,13,13,1,255,255,255,Test-Rural,80.91042599999999,33.93830966666667,-8.096145000000007,3.874389000000008,-4.221755999999999,0.3824932932209898,0.5924874742233275,0.48607985634310313,0.2956647196744433,0.28747400270621165,0.3136141176340579,0.48977379087474593,0.30271633960796884,-0.7851938702184835,0.5708375914705837,-0.3499089716492205,1.5486657816595852
Train,Rural,30,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/30.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/30.png,True,1024,1024,1048576,1.0,82.95932,88.922539,84.745056,31.145929,30.607906,27.764793,1,12,0,255,255,255,Train-Rural,85.54230500000001,29.839542666666663,-5.963218999999995,4.177482999999995,-1.785736,0.5766135303957972,0.6546587257086524,0.7728337413390396,-0.5536508190472919,-0.16899691913426362,-0.2370099124405939,0.6762312437834228,-0.3449233757551886,0.10040545367324452,-0.22256958791547327,-0.11184956187591744,1.5485430960528817
Train,Rural,783,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/783.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/783.png,True,1024,1024,1048576,1.0,84.261375,87.969269,85.029907,37.111603,32.114899,31.234241,23,14,5,255,255,255,Train-Rural,85.75351699999999,33.48691433333334,-3.707893999999996,2.9393620000000027,-0.7685319999999933,0.6562545741785695,0.5845817097563047,0.7945182137971492,0.03298400704190738,0.01804338964345553,0.15927229163596368,0.6912739162037612,0.07133764970806146,0.534509172582101,-0.44361817039723667,0.045080304572673514,1.5485232523638655
Test,Rural,4465,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4465.png,,False,1024,1024,1048576,1.0,75.49614,83.300583,80.534592,37.435028,33.222351,34.151825,1,1,0,255,255,255,Test-Rural,79.77710499999999,34.936401333333336,-7.804443000000006,2.7659909999999996,-5.038452000000007,0.2202345340205689,0.38602731547962066,0.42255372346242714,0.46643656977061676,0.28208480770294486,0.601517996197296,0.34418119349609094,0.45811333390972225,-0.6332626926067363,-0.19154336301752284,-0.7716327443966519,1.5480590784075385
Test,Rural,4923,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4923.png,,False,1024,1024,1048576,1.0,77.755447,84.351418,81.211937,38.60062,35.268967,33.196114,25,24,18,255,255,255,Test-Rural,81.10626733333334,35.688567,-6.595970999999992,3.1394809999999893,-3.4564900000000023,0.5004355786227089,0.5216227613602946,0.510078327632823,0.6597932900816369,0.5963635574053621,0.4639363162506825,0.5149326367746289,0.5752210983772216,-0.003837546153077732,0.06535141908399027,0.04525748523967268,1.5463790818413257
Val,Rural,3125,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3125.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3125.png,True,1024,1024,1048576,1.0,55.00425,65.950844,73.373497,34.125259,31.161427,30.628242,0,0,0,255,255,255,Val-Rural,64.77619700000001,31.971642666666668,-10.946594000000005,-7.422652999999997,-18.369247,-0.5452162111498647,-0.6710172838522289,-0.3487162893539286,0.20777959594181328,0.13799155943399355,0.277143652694543,-0.55519389061963,0.21366126846498174,-0.035548357504349454,-0.9279657055479574,-0.4043727456242346,1.545297170580771
Val,Rural,2935,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2935.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2935.png,True,1024,1024,1048576,1.0,60.209461,70.484985,76.19043,25.349216,24.22043,24.081537,0,0,0,212,245,254,Val-Rural,68.96162533333334,24.550394333333333,-10.275523999999997,-5.705445000000012,-15.980969000000009,-0.24596926071605982,-0.33991058782483147,-0.1364056980741318,-0.6938715094011095,-0.7233444749196414,-0.5367300511633087,-0.2559928525404516,-0.6732103346095233,0.04535900368679552,-0.5786710798731399,-0.20553217868615936,1.544446916448144
Val,Urban,3748,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3748.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3748.png,True,1024,1024,1048576,1.0,75.675835,82.582268,78.07373,37.077511,32.84589,32.826683,15,14,13,255,255,255,Val-Urban,78.77727766666668,34.250028,-6.906432999999993,4.5085380000000015,-2.3978949999999912,0.38307073343975123,0.45881361955322403,0.2945602722052585,0.30127665986700336,0.13438384673721293,0.2309642456771624,0.3813614117837396,0.22338333466597707,-0.37703747723132847,1.1024439148126104,0.47541912684248155,1.5443736064855325
Test,Urban,5957,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5957.png,,False,1024,1024,1048576,1.0,75.589127,81.455048,79.253395,38.741451,35.142353,32.689411,27,26,5,255,255,255,Test-Urban,78.76585666666666,35.524405,-5.865921,2.2016530000000074,-3.6642679999999928,0.5384537953307048,0.4870382468756532,0.47135618769034543,0.6338585086524154,0.5766984802333661,0.41874783071781657,0.5086009676192137,0.5496177155421912,0.19910534978312946,0.03324680825540189,0.35127736467711723,1.5439953193362
Test,Urban,5507,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5507.png,,False,1024,1024,1048576,1.0,75.184334,81.066971,81.310272,35.058372,31.934021,32.4161,1,1,0,255,255,255,Test-Urban,79.18719233333333,33.13616433333333,-5.882636999999988,-0.24330100000000243,-6.125937999999991,0.502758411914984,0.4508860624683977,0.6608620632921386,0.28906626419651127,0.25902870775051534,0.39063332022011765,0.5476806743736048,0.31333819039622685,0.19531483795741755,-0.6920129611148207,-0.5220750105320243,1.543949344934041
Train,Urban,2051,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2051.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2051.png,True,1024,1024,1048576,1.0,73.632462,78.887283,75.794243,32.853592,29.104887,27.812681,18,27,11,255,255,254,Train-Urban,76.10466266666667,29.92372,-5.254820999999993,3.093040000000002,-2.1617809999999906,-0.06930489183397859,-0.019643282079731192,-0.13354667063426065,-0.590346073614699,-0.703718600074723,-0.7304587157983895,-0.07540857091336498,-0.6863045666026175,-0.2754308034924269,0.6057399943481735,0.25005832096792574,1.5434813484027725
Test,Urban,5171,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5171.png,,False,1024,1024,1048576,1.0,76.365799,81.176628,81.5532,33.162052,31.241678,31.992559,1,1,0,255,255,255,Test-Urban,79.69854233333332,32.13209633333333,-4.810828999999998,-0.3765720000000101,-5.187401000000008,0.6069421457425312,0.46110140655100573,0.6832437046582454,0.11154185350463669,0.19047706057369737,0.3470651949316883,0.5951093865141018,0.2140011706538312,0.4383574856539646,-0.7315458499641586,-0.18910043710356014,1.5427312969787745
Val,Urban,3698,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3698.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3698.png,True,1024,1024,1048576,1.0,78.421082,85.274643,81.503403,35.443272,30.785376,31.300842,23,30,21,255,255,255,Val-Urban,81.73304266666666,32.50983,-6.853560999999999,3.7712399999999917,-3.0823210000000074,0.6564422763360231,0.7263799779478158,0.6399851103314812,0.08906396182893868,-0.12163965915985672,0.04890216257605739,0.6783014919023733,0.004886194652307745,-0.3511457362847282,0.622089631813941,0.12258667915328103,1.5422997161041165
Test,Urban,5330,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5330.png,,False,1024,1024,1048576,1.0,76.479599,81.744217,79.746185,36.865173,33.8428,32.800228,20,8,0,255,255,255,Test-Urban,79.32333366666667,34.502733666666664,-5.264618000000013,1.9980320000000091,-3.2665860000000038,0.6169772368451664,0.5139764344334354,0.516758319386994,0.45821033416491874,0.4480245444189282,0.4301471732610125,0.5603080491835991,0.4485391178679569,0.33545651826468126,-0.02715437700163454,0.4923671611477703,1.5422086264336767
Test,Rural,5019,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/5019.png,,False,1024,1024,1048576,1.0,77.374626,84.698715,81.851433,37.623596,33.608143,33.41008,17,7,8,255,255,255,Test-Rural,81.30825800000001,34.88060633333333,-7.324089000000001,2.847282000000007,-4.476806999999994,0.45320585640858285,0.5664365442739037,0.592712191127129,0.4977175755047054,0.3413271020098365,0.4947383073666757,0.5408814595761541,0.4494263810108734,-0.38307329078393815,-0.135629593621243,-0.48161167371094465,1.5421328668716576
Test,Rural,4425,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4425.png,,False,1024,1024,1048576,1.0,70.837875,78.011414,75.687241,30.351034,28.165768,26.898151,1,1,0,255,255,255,Test-Rural,74.84551,28.471650999999998,-7.173539000000005,2.324173000000002,-4.849366000000003,-0.3574871828747374,-0.29646539640496977,-0.20380725587597656,-0.7087069165804817,-0.49440505801026097,-0.44270212338390735,-0.2893583996726488,-0.5484102192488136,-0.3046602569704991,-0.4954356729549479,-0.673992911100393,1.5417315311822661
Train,Urban,1629,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1629.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1629.png,True,1024,1024,1048576,1.0,79.976517,83.369919,80.559402,35.162933,30.537859,28.043116,8,19,13,255,255,255,Train-Urban,81.301946,31.247969333333334,-3.3934019999999947,2.81051699999999,-0.5828850000000045,0.36863725543971904,0.306991590776665,0.2001914167100608,-0.3055426088266706,-0.5204706799808293,-0.6995749991119986,0.2942885265986435,-0.513083060867731,0.42270192749730195,0.5012118831345588,0.6873612822029819,1.5414541277491578
Train,Rural,654,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/654.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/654.png,True,1024,1024,1048576,1.0,80.533112,84.394302,83.55632,34.208443,28.922743,27.461372,10,4,0,249,255,255,Train-Rural,82.82791133333333,30.197519333333332,-3.8611899999999935,0.8379819999999967,-3.023207999999997,0.4282129347572773,0.32177786668129366,0.682340420087001,-0.2524983645575328,-0.3781507823975881,-0.2716668211601116,0.4829101505334515,-0.3040688240459669,0.505002842588042,-0.8187891514689833,-0.30276142979412163,1.5413695709065058
Train,Rural,440,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/440.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/440.png,True,1024,1024,1048576,1.0,75.012161,82.182701,79.41748,29.665121,28.124516,23.575329,11,2,1,255,255,255,Train-Rural,78.87078066666668,27.121655333333333,-7.170539999999988,2.765220999999997,-4.4053189999999915,0.09052036392613624,0.15919811639309864,0.3672684632094557,-0.6992661415660038,-0.47722265901195354,-0.7155327286982209,0.20108042332501214,-0.6551057952783541,-0.13197903016689233,-0.474708525218743,-0.5159875817234556,1.5413411568935191
Val,Rural,3368,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3368.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3368.png,True,1024,1024,1048576,1.0,74.426781,80.444427,79.273865,31.543997,28.40316,25.373636,3,0,0,255,255,255,Val-Rural,78.04835766666667,28.440264333333335,-6.017645999999999,1.1705620000000039,-4.847083999999995,0.5713827454449867,0.38737996950377956,0.09599099294507873,-0.05741939356629218,-0.20429280684198925,-0.37609880248461824,0.39358456949503895,-0.20835387277193587,0.5587088379124739,0.8199668784886026,0.7214403117958286,1.5412774314556144
Train,Rural,1228,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1228.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1228.png,True,1024,1024,1048576,1.0,69.751648,75.284508,75.144821,31.393517,28.179422,27.214592,7,13,1,255,255,255,Train-Rural,73.393659,28.929177,-5.5328599999999994,0.13968700000000922,-5.39317299999999,-0.23124234667583077,-0.34790352417397147,0.04200944565853408,-0.5293042417248011,-0.47040800546429323,-0.2998541645997635,-0.189004169586444,-0.44882003904739487,0.18324071793267266,-0.9434596157484044,-0.668389456166247,1.5411792713491577
